,W_ac,,
21448,640.9102661,,
21449,661.5902189,,
21450,679.7081378,,
21451,695.2799667,,
21452,708.0991157,,
21453,717.9251856,,
21454,724.5179121,,
21455,727.6854311,,
21456,727.3557182,,
21457,723.4749762,,
21458,715.9904411,,
21459,705.221765,,
21460,692.4116073,,
21461,678.9431623,,
21462,666.1959244,,
21463,654.208783,,
21464,639.6947859,,
21465,618.8600516,,
21466,587.917388,,
21467,545.5169216,,
21468,496.3613053,,
21469,446.0767193,,
21470,400.2822141,,
21471,361.9848163,,
21472,327.6988494,,
21473,292.9468807,,
21474,253.2582713,,
21475,206.6652958,,
21476,157.4277932,,
21477,110.7578815,,
21478,71.86239426,,
21479,43.99064066,,
21480,25.51660242,,
21481,14.06795661,,
21482,7.273580186,,
21483,3.209314526,,
21484,0,,
21485,0,,
21486,0,,
21487,0,,
21488,0,,
21489,0,,
21490,0,,
21491,0,,
21492,0,,
21493,0,,
21494,0,,
21495,0,,
21496,0,,
21497,0,,
21498,0,,
21499,0,,
21500,0,,
21501,0,,
21502,0,,
21503,0,,
21504,0,,
21505,0,,
21506,0,,
21507,0,,
21508,0,,
21509,0,,
21510,0,,
21511,0,,
21512,0,,
21513,0,,
21514,0,,
21515,0,,
21516,0,,
21517,0,,
21518,0,,
21519,0,,
21520,0,,
21521,0,,
21522,0,,
21523,0,,
21524,0,,
21525,4.740570188,,
21526,11.03084551,,
21527,21.46120467,,
21528,37.65206775,,
21529,61.29729026,,
21530,94.08396463,,
21531,135.0033046,,
21532,176.2464159,,
21533,208.9488418,,
21534,224.2627554,,
21535,220.0074413,,
21536,210.835829,,
21537,214.0166903,,
21538,246.7953653,,
21539,316.9690646,,
21540,408.4562631,,
21541,501.4608544,,
21542,576.2046838,,
21543,620.1900515,,
21544,639.3375382,,
21545,642.4359462,,
21546,638.2691132,,
21547,633.5957987,,
21548,630.04665,,
21549,628.4528738,,
21550,629.6440603,,
21551,633.7864941,,
21552,639.3651248,,
21553,644.6025113,,
21554,647.7221954,,
21555,647.35323,,
21556,643.1535594,,
21557,634.9418688,,
21558,622.5376569,,
21559,606.0979572,,
21560,586.6370589,,
21561,565.3033219,,
21562,543.2433384,,
21563,520.8657127,,
21564,496.702904,,
21565,468.993638,,
21566,435.9787037,,
21567,396.7654602,,
21568,352.6664587,,
21569,305.3398698,,
21570,256.444054,,
21571,207.7174752,,
21572,161.10264,,
21573,118.5740686,,
21574,82.10473174,,
21575,53.00920405,,
21576,30.92332968,,
21577,15.21928193,,
21578,5.268722174,,
21579,0,,
21580,0,,
21581,0,,
21582,0,,
21583,0,,
21584,0,,
21585,0,,
21586,0,,
21587,0,,
21588,0,,
21589,0,,
21590,0,,
21591,0,,
21592,0,,
21593,0,,
21594,0,,
21595,0,,
21596,0,,
21597,0,,
21598,0,,
21599,0,,
21600,0,,
21601,0,,
21602,0,,
21603,0,,
21604,0,,
21605,0,,
21606,0,,
21607,0,,
21608,0,,
21609,0,,
21610,0,,
21611,0,,
21612,0,,
21613,0,,
21614,0,,
21615,0,,
21616,0,,
21617,0,,
21618,0,,
21619,0,,
21620,0,,
21621,0,,
21622,8.06340132,,
21623,22.05288077,,
21624,41.63868304,,
21625,65.81574936,,
21626,93.57975411,,
21627,124.2631086,,
21628,158.0678315,,
21629,195.3344368,,
21630,236.4020637,,
21631,280.9746739,,
21632,327.1143006,,
21633,372.6212021,,
21634,415.2968364,,
21635,453.5006077,,
21636,487.035623,,
21637,515.9354068,,
21638,540.2351757,,
21639,560.7618154,,
21640,580.3926934,,
21641,602.3327865,,
21642,629.7823804,,
21643,663.7339792,,
21644,699.4561443,,
21645,731.3019364,,
21646,753.6292269,,
21647,763.0738978,,
21648,762.1836576,,
21649,754.4527747,,
21650,743.3733205,,
21651,731.3907171,,
21652,718.2314815,,
21653,703.1863347,,
21654,685.5463282,,
21655,664.7609584,,
21656,640.6917214,,
21657,613.2662211,,
21658,582.412355,,
21659,548.1998031,,
21660,511.0672817,,
21661,471.5127838,,
21662,430.0341285,,
21663,387.0447054,,
21664,342.7379321,,
21665,297.2718557,,
21666,250.8055258,,
21667,203.9878416,,
21668,158.7452089,,
21669,117.2096718,,
21670,81.51185233,,
21671,53.08362661,,
21672,31.53277597,,
21673,16.17314782,,
21674,6.318245925,,
21675,0,,
21676,0,,
21677,0,,
21678,0,,
21679,0,,
21680,0,,
21681,0,,
21682,0,,
21683,0,,
21684,0,,
21685,0,,
21686,0,,
21687,0,,
21688,0,,
21689,0,,
21690,0,,
21691,0,,
21692,0,,
21693,0,,
21694,0,,
21695,0,,
21696,0,,
21697,0,,
21698,0,,
21699,0,,
21700,0,,
21701,0,,
21702,0,,
21703,0,,
21704,0,,
21705,0,,
21706,0,,
21707,0,,
21708,0,,
21709,0,,
21710,0,,
21711,0,,
21712,0,,
21713,0,,
21714,0,,
21715,0,,
21716,0,,
21717,0,,
21718,3.465172317,,
21719,14.4091022,,
21720,32.03464343,,
21721,57.34917203,,
21722,91.35820191,,
21723,134.0730602,,
21724,182.8762911,,
21725,234.7209393,,
21726,286.5613778,,
21727,336.0656831,,
21728,382.7909343,,
21729,426.60317,,
21730,467.3685889,,
21731,505.0399028,,
21732,539.7990295,,
21733,571.8654146,,
21734,601.4583553,,
21735,628.7162376,,
21736,653.5628722,,
21737,675.8869002,,
21738,695.5769874,,
21739,712.5355043,,
21740,726.7012006,,
21741,738.0187954,,
21742,746.4330575,,
21743,751.9164064,,
21744,754.514734,,
21745,754.2860001,,
21746,751.2881082,,
21747,745.5474487,,
21748,737.0065925,,
21749,725.5943286,,
21750,711.239207,,
21751,693.7361854,,
21752,672.5245371,,
21753,646.9849889,,
21754,616.4991601,,
21755,580.9508332,,
21756,541.5621041,,
21757,499.7755921,,
21758,457.0328515,,
21759,414.1722123,,
21760,370.4227667,,
21761,324.7481599,,
21762,276.1139197,,
21763,224.5589401,,
21764,172.9883913,,
21765,124.7807435,,
21766,83.31262903,,
21767,50.9059136,,
21768,27.06307165,,
21769,10.82052571,,
21770,0,,
21771,0,,
21772,0,,
21773,0,,
21774,0,,
21775,0,,
21776,0,,
21777,0,,
21778,0,,
21779,0,,
21780,0,,
21781,0,,
21782,0,,
21783,0,,
21784,0,,
21785,0,,
21786,0,,
21787,0,,
21788,0,,
21789,0,,
21790,0,,
21791,0,,
21792,0,,
21793,0,,
21794,0,,
21795,0,,
21796,0,,
21797,0,,
21798,0,,
21799,0,,
21800,0,,
21801,0,,
21802,0,,
21803,0,,
21804,0,,
21805,0,,
21806,0,,
21807,0,,
21808,0,,
21809,0,,
21810,0,,
21811,0,,
21812,0,,
21813,0,,
21814,5.334274815,,
21815,22.60021236,,
21816,45.91451569,,
21817,72.30504946,,
21818,98.80241341,,
21819,124.1520261,,
21820,151.7422762,,
21821,185.7396915,,
21822,230.3065487,,
21823,286.9215856,,
21824,349.7905128,,
21825,411.8988272,,
21826,466.2362654,,
21827,508.4880023,,
21828,541.6517201,,
21829,569.9532379,,
21830,597.6155078,,
21831,627.0263835,,
21832,655.590315,,
21833,679.8739029,,
21834,696.4465386,,
21835,703.6766928,,
21836,704.8232629,,
21837,703.9682338,,
21838,705.1907625,,
21839,710.7339757,,
21840,717.8451894,,
21841,722.930005,,
21842,722.3960475,,
21843,713.973875,,
21844,698.9972919,,
21845,679.4078347,,
21846,657.1466651,,
21847,633.9081973,,
21848,610.7141191,,
21849,588.4725345,,
21850,568.0898079,,
21851,549.3188964,,
21852,528.7650158,,
21853,502.5013532,,
21854,466.6043782,,
21855,419.3428169,,
21856,364.9741644,,
21857,308.7692046,,
21858,255.9962024,,
21859,210.2293375,,
21860,170.41033,,
21861,134.6962678,,
21862,101.2456844,,
21863,69.19654174,,
21864,40.36769277,,
21865,17.03255222,,
21866,0,,
21867,0,,
21868,0,,
21869,0,,
21870,0,,
21871,0,,
21872,0,,
21873,0,,
21874,0,,
21875,0,,
21876,0,,
21877,0,,
21878,0,,
21879,0,,
21880,0,,
21881,0,,
21882,0,,
21883,0,,
21884,0,,
21885,0,,
21886,0,,
21887,0,,
21888,0,,
21889,0,,
21890,0,,
21891,0,,
21892,0,,
21893,0,,
21894,0,,
21895,0,,
21896,0,,
21897,0,,
21898,0,,
21899,0,,
21900,0,,
21901,0,,
21902,0,,
21903,0,,
21904,0,,
21905,0,,
21906,0,,
21907,0,,
21908,0,,
21909,0,,
21910,0,,
21911,16.73816505,,
21912,37.29641612,,
21913,59.57280198,,
21914,80.09341217,,
21915,96.15592749,,
21916,107.1974311,,
21917,113.0227677,,
21918,113.4400602,,
21919,110.7166667,,
21920,113.9454743,,
21921,133.3939122,,
21922,179.3219042,,
21923,256.316606,,
21924,353.2049472,,
21925,456.0989651,,
21926,551.1124638,,
21927,625.7044896,,
21928,671.075187,,
21929,679.0698308,,
21930,641.5439162,,
21931,558.1950774,,
21932,450.5514872,,
21933,343.9098336,,
21934,263.5555824,,
21935,226.0983536,,
21936,223.9724007,,
21937,245.4342821,,
21938,278.7445153,,
21939,315.2471911,,
21940,354.8873626,,
21941,399.0979641,,
21942,449.3070208,,
21943,503.0896952,,
21944,547.2637383,,
21945,566.7840138,,
21946,546.6173934,,
21947,481.2275191,,
21948,391.6199102,,
21949,303.4012552,,
21950,242.1648514,,
21951,222.8329686,,
21952,230.4744925,,
21953,244.9776188,,
21954,246.2396369,,
21955,221.4602888,,
21956,178.2890538,,
21957,127.927953,,
21958,81.57509748,,
21959,47.26445164,,
21960,24.16031326,,
21961,9.884512089,,
21962,2.059182181,,
21963,0,,
21964,0,,
21965,0,,
21966,0,,
21967,0,,
21968,0,,
21969,0,,
21970,0,,
21971,0,,
21972,0,,
21973,0,,
21974,0,,
21975,0,,
21976,0,,
21977,0,,
21978,0,,
21979,0,,
21980,0,,
21981,0,,
21982,0,,
21983,0,,
21984,0,,
21985,0,,
21986,0,,
21987,0,,
21988,0,,
21989,0,,
21990,0,,
21991,0,,
21992,0,,
21993,0,,
21994,0,,
21995,0,,
21996,0,,
21997,0,,
21998,0,,
21999,0,,
22000,0,,
22001,0,,
22002,0,,
22003,0,,
22004,0,,
22005,0,,
22006,5.822975073,,
22007,17.31836807,,
22008,33.64437311,,
22009,53.9939997,,
22010,77.56115368,,
22011,104.3429306,,
22012,136.6172248,,
22013,177.0640325,,
22014,228.3588674,,
22015,289.1283686,,
22016,346.4902238,,
22017,385.5309734,,
22018,391.3463507,,
22019,357.4031548,,
22020,300.9867063,,
22021,243.5903374,,
22022,206.6977405,,
22023,202.9433002,,
22024,219.7570178,,
22025,240.1113615,,
22026,246.9890229,,
22027,232.8338918,,
22028,217.0638805,,
22029,223.8724196,,
22030,277.4383984,,
22031,388.3735347,,
22032,528.5707608,,
22033,663.0609758,,
22034,756.8889161,,
22035,788.1151267,,
22036,771.9824716,,
22037,730.3304701,,
22038,684.9919386,,
22039,651.4429722,,
22040,626.9822795,,
22041,605.6802613,,
22042,581.6091597,,
22043,550.6016482,,
22044,513.529471,,
22045,472.1602527,,
22046,428.2612376,,
22047,383.2332852,,
22048,337.4274646,,
22049,291.0080103,,
22050,244.1395853,,
22051,197.4033435,,
22052,152.5749867,,
22053,111.6430374,,
22054,76.59539619,,
22055,48.80989325,,
22056,27.91285738,,
22057,13.21824113,,
22058,4.039824488,,
22059,0,,
22060,0,,
22061,0,,
22062,0,,
22063,0,,
22064,0,,
22065,0,,
22066,0,,
22067,0,,
22068,0,,
22069,0,,
22070,0,,
22071,0,,
22072,0,,
22073,0,,
22074,0,,
22075,0,,
22076,0,,
22077,0,,
22078,0,,
22079,0,,
22080,0,,
22081,0,,
22082,0,,
22083,0,,
22084,0,,
22085,0,,
22086,0,,
22087,0,,
22088,0,,
22089,0,,
22090,0,,
22091,0,,
22092,0,,
22093,0,,
22094,0,,
22095,0,,
22096,0,,
22097,0,,
22098,0,,
22099,0,,
22100,0,,
22101,0,,
22102,0,,
22103,7.433438328,,
22104,15.63205868,,
22105,24.29055,,
22106,31.91524447,,
22107,37.86476634,,
22108,43.97662607,,
22109,52.53650696,,
22110,65.82918491,,
22111,85.13762814,,
22112,108.8281399,,
22113,134.7391489,,
22114,160.7087856,,
22115,184.2427049,,
22116,201.8776247,,
22117,209.9747152,,
22118,204.8999607,,
22119,188.4280236,,
22120,178.1119181,,
22121,194.3663032,,
22122,257.5951937,,
22123,376.1383059,,
22124,523.105825,,
22125,665.2118278,,
22126,769.1809087,,
22127,813.7640025,,
22128,812.8658689,,
22129,786.7803199,,
22130,755.7962747,,
22131,734.5583867,,
22132,721.1962205,,
22133,710.8346515,,
22134,698.5996487,,
22135,680.8904,,
22136,657.8352522,,
22137,630.241731,,
22138,598.9172258,,
22139,564.50874,,
22140,527.1930501,,
22141,487.0612017,,
22142,444.2043149,,
22143,398.8018678,,
22144,351.2926494,,
22145,302.1627756,,
22146,251.8987406,,
22147,201.4398007,,
22148,153.0553036,,
22149,109.2576037,,
22150,72.55835379,,
22151,44.62246437,,
22152,24.62485749,,
22153,11.28505911,,
22154,3.322602322,,
22155,0,,
22156,0,,
22157,0,,
22158,0,,
22159,0,,
22160,0,,
22161,0,,
22162,0,,
22163,0,,
22164,0,,
22165,0,,
22166,0,,
22167,0,,
22168,0,,
22169,0,,
22170,0,,
22171,0,,
22172,0,,
22173,0,,
22174,0,,
22175,0,,
22176,0,,
22177,0,,
22178,0,,
22179,0,,
22180,0,,
22181,0,,
22182,0,,
22183,0,,
22184,0,,
22185,0,,
22186,0,,
22187,0,,
22188,0,,
22189,0,,
22190,0,,
22191,0,,
22192,0,,
22193,0,,
22194,0,,
22195,0,,
22196,0,,
22197,0,,
22198,4.481543711,,
22199,10.63714458,,
22200,21.57346522,,
22201,39.34939907,,
22202,66.02289642,,
22203,102.3689365,,
22204,145.3402468,,
22205,191.1809318,,
22206,236.1361797,,
22207,277.9393545,,
22208,318.7618699,,
22209,361.5987883,,
22210,409.4424527,,
22211,461.5153871,,
22212,505.7864495,,
22213,528.1337701,,
22214,514.4413069,,
22215,458.7502323,,
22216,379.4770753,,
22217,299.5715993,,
22218,241.9777834,,
22219,221.4652507,,
22220,228.3525287,,
22221,248.4060723,,
22222,267.3952618,,
22223,275.263007,,
22224,274.4485925,,
22225,269.7201902,,
22226,265.8445349,,
22227,265.5177502,,
22228,265.2299162,,
22229,260.3133149,,
22230,246.1030082,,
22231,221.9777014,,
22232,199.4478951,,
22233,192.2897589,,
22234,214.2738679,,
22235,270.9523895,,
22236,343.1957502,,
22237,407.2601317,,
22238,439.4077237,,
22239,424.8127244,,
22240,375.4409968,,
22241,308.2723296,,
22242,240.2836411,,
22243,184.1518857,,
22244,139.6142951,,
22245,103.983968,,
22246,74.5744708,,
22247,49.4072282,,
22248,28.63593599,,
22249,12.81416773,,
22250,2.49515764,,
22251,0,,
22252,0,,
22253,0,,
22254,0,,
22255,0,,
22256,0,,
22257,0,,
22258,0,,
22259,0,,
22260,0,,
22261,0,,
22262,0,,
22263,0,,
22264,0,,
22265,0,,
22266,0,,
22267,0,,
22268,0,,
22269,0,,
22270,0,,
22271,0,,
22272,0,,
22273,0,,
22274,0,,
22275,0,,
22276,0,,
22277,0,,
22278,0,,
22279,0,,
22280,0,,
22281,0,,
22282,0,,
22283,0,,
22284,0,,
22285,0,,
22286,0,,
22287,0,,
22288,2.406774946,,
22289,2.169467091,,
22290,0,,
22291,0,,
22292,0,,
22293,0,,
22294,3.036312371,,
22295,23.81965795,,
22296,48.63875786,,
22297,69.66252243,,
22298,79.06279581,,
22299,74.07416811,,
22300,67.38224003,,
22301,74.60978663,,
22302,111.375199,,
22303,185.6524464,,
22304,282.0619814,,
22305,380.7802188,,
22306,461.9875321,,
22307,512.8394403,,
22308,541.8218081,,
22309,561.4837719,,
22310,584.3718932,,
22311,618.447917,,
22312,657.6388732,,
22313,693.1954963,,
22314,716.3708036,,
22315,722.5260707,,
22316,719.6111436,,
22317,717.9788994,,
22318,727.9788698,,
22319,753.8769898,,
22320,781.2789958,,
22321,792.2248686,,
22322,768.7599526,,
22323,702.7875651,,
22324,616.4788115,,
22325,537.7946605,,
22326,494.6896042,,
22327,503.0863272,,
22328,541.9280023,,
22329,583.0766959,,
22330,598.3999332,,
22331,570.0150448,,
22332,511.5736644,,
22333,442.772135,,
22334,383.3032674,,
22335,346.1550942,,
22336,323.6671085,,
22337,304.2166273,,
22338,276.1832423,,
22339,232.3109444,,
22340,178.7982028,,
22341,124.4279086,,
22342,77.98160295,,
22343,45.62270296,,
22344,25.43539359,,
22345,13.95033293,,
22346,7.698507731,,
22347,3.855404514,,
22348,0,,
22349,0,,
22350,0,,
22351,0,,
22352,0,,
22353,0,,
22354,0,,
22355,0,,
22356,0,,
22357,0,,
22358,0,,
22359,0,,
22360,0,,
22361,0,,
22362,0,,
22363,0,,
22364,0,,
22365,0,,
22366,0,,
22367,0,,
22368,0,,
22369,0,,
22370,0,,
22371,0,,
22372,0,,
22373,0,,
22374,0,,
22375,0,,
22376,0,,
22377,0,,
22378,0,,
22379,0,,
22380,0,,
22381,0,,
22382,0,,
22383,0,,
22384,0,,
22385,0,,
22386,0,,
22387,0,,
22388,0,,
22389,0,,
22390,3.757709682,,
22391,14.11044149,,
22392,30.45729413,,
22393,53.43381749,,
22394,83.67533657,,
22395,121.3127074,,
22396,164.8995141,,
22397,212.6819232,,
22398,262.9056095,,
22399,312.7002924,,
22400,355.7030242,,
22401,384.8694123,,
22402,393.1574505,,
22403,379.0028688,,
22404,358.0026803,,
22405,349.1056728,,
22406,371.2570683,,
22407,435.1214209,,
22408,525.3944555,,
22409,621.6946444,,
22410,703.6426074,,
22411,755.905017,,
22412,778.9893496,,
22413,776.5033905,,
22414,752.0558244,,
22415,711.3935544,,
22416,666.9826582,,
22417,632.6056351,,
22418,622.0420537,,
22419,642.0214081,,
22420,677.0965329,,
22421,707.4708913,,
22422,713.3511733,,
22423,682.7984515,,
22424,628.6054467,,
22425,568.4203873,,
22426,519.8889719,,
22427,494.4244685,,
22428,483.7958214,,
22429,475.9112415,,
22430,458.6804646,,
22431,423.8162327,,
22432,375.0302944,,
22433,318.3950352,,
22434,259.9824325,,
22435,204.8341732,,
22436,154.7379502,,
22437,110.8406132,,
22438,74.28884781,,
22439,45.80973829,,
22440,24.80379213,,
22441,10.40998855,,
22442,0,,
22443,0,,
22444,0,,
22445,0,,
22446,0,,
22447,0,,
22448,0,,
22449,0,,
22450,0,,
22451,0,,
22452,0,,
22453,0,,
22454,0,,
22455,0,,
22456,0,,
22457,0,,
22458,0,,
22459,0,,
22460,0,,
22461,0,,
22462,0,,
22463,0,,
22464,0,,
22465,0,,
22466,0,,
22467,0,,
22468,0,,
22469,0,,
22470,0,,
22471,0,,
22472,0,,
22473,0,,
22474,0,,
22475,0,,
22476,0,,
22477,0,,
22478,0,,
22479,0,,
22480,0,,
22481,0,,
22482,0,,
22483,0,,
22484,0,,
22485,0,,
22486,3.348559349,,
22487,16.96167127,,
22488,34.74458708,,
22489,53.31999547,,
22490,69.31097326,,
22491,80.50632632,,
22492,88.42910431,,
22493,95.34854589,,
22494,103.5337245,,
22495,114.750857,,
22496,129.1537017,,
22497,146.5734755,,
22498,166.8410392,,
22499,188.6891463,,
22500,207.3257965,,
22501,217.2531986,,
22502,212.9753922,,
22503,194.7122703,,
22504,181.0493172,,
22505,194.2533283,,
22506,256.5873253,,
22507,378.3771518,,
22508,531.5544896,,
22509,680.3470761,,
22510,788.9864076,,
22511,833.7533847,,
22512,829.7232889,,
22513,799.7637279,,
22514,766.7404171,,
22515,747.3727448,,
22516,738.5712734,,
22517,733.2635926,,
22518,724.3778734,,
22519,706.7557772,,
22520,681.4121484,,
22521,650.6043647,,
22522,616.5896281,,
22523,581.0383447,,
22524,543.725918,,
22525,504.0459317,,
22526,461.392046,,
22527,415.4177185,,
22528,366.6162483,,
22529,315.6503279,,
22530,263.1827681,,
22531,210.2818759,,
22532,159.328127,,
22533,112.9669321,,
22534,73.84347723,,
22535,43.82398431,,
22536,22.25142422,,
22537,7.958779798,,
22538,0,,
22539,0,,
22540,0,,
22541,0,,
22542,0,,
22543,0,,
22544,0,,
22545,0,,
22546,0,,
22547,0,,
22548,0,,
22549,0,,
22550,0,,
22551,0,,
22552,0,,
22553,0,,
22554,0,,
22555,0,,
22556,0,,
22557,0,,
22558,0,,
22559,0,,
22560,0,,
22561,0,,
22562,0,,
22563,0,,
22564,0,,
22565,0,,
22566,0,,
22567,0,,
22568,0,,
22569,0,,
22570,0,,
22571,0,,
22572,0,,
22573,0,,
22574,0,,
22575,0,,
22576,0,,
22577,0,,
22578,0,,
22579,0,,
22580,0,,
22581,0,,
22582,2.326205301,,
22583,12.20874175,,
22584,28.4140222,,
22585,51.91744834,,
22586,83.69422789,,
22587,123.9106643,,
22588,170.0780564,,
22589,219.1638108,,
22590,268.1355201,,
22591,314.7478412,,
22592,359.3413758,,
22593,402.7870192,,
22594,445.9555553,,
22595,489.2379729,,
22596,531.4472681,,
22597,571.0725064,,
22598,606.602873,,
22599,637.0504491,,
22600,663.1488102,,
22601,685.9852863,,
22602,706.6471135,,
22603,725.806351,,
22604,742.76681,,
22605,756.550846,,
22606,766.1808957,,
22607,771.0456293,,
22608,771.7418929,,
22609,769.1153185,,
22610,764.0114586,,
22611,756.9138595,,
22612,747.110623,,
22613,733.6434319,,
22614,715.5540575,,
22615,692.293659,,
22616,664.6666809,,
22617,633.7568119,,
22618,600.6476671,,
22619,566.0789317,,
22620,529.6522281,,
22621,490.7341025,,
22622,448.6911623,,
22623,403.1838368,,
22624,354.8457972,,
22625,304.5119542,,
22626,253.0172853,,
22627,201.5194263,,
22628,152.2458576,,
22629,107.645503,,
22630,70.16713927,,
22631,41.53428086,,
22632,21.06323239,,
22633,7.571522489,,
22634,0,,
22635,0,,
22636,0,,
22637,0,,
22638,0,,
22639,0,,
22640,0,,
22641,0,,
22642,0,,
22643,0,,
22644,0,,
22645,0,,
22646,0,,
22647,0,,
22648,0,,
22649,0,,
22650,0,,
22651,0,,
22652,0,,
22653,0,,
22654,0,,
22655,0,,
22656,0,,
22657,0,,
22658,0,,
22659,0,,
22660,0,,
22661,0,,
22662,0,,
22663,0,,
22664,0,,
22665,0,,
22666,0,,
22667,0,,
22668,0,,
22669,0,,
22670,0,,
22671,0,,
22672,0,,
22673,0,,
22674,0,,
22675,0,,
22676,0,,
22677,0,,
22678,0,,
22679,0,,
22680,0,,
22681,16.6524925,,
22682,52.67195506,,
22683,110.707605,,
22684,174.8124672,,
22685,225.280053,,
22686,242.4055183,,
22687,216.6325373,,
22688,172.5715518,,
22689,142.0156067,,
22690,156.7557476,,
22691,236.0382157,,
22692,356.8319653,,
22693,487.2091499,,
22694,595.2433908,,
22695,658.3765336,,
22696,685.6544533,,
22697,692.7806296,,
22698,695.4579355,,
22699,705.4521709,,
22700,721.2337564,,
22701,738.4694553,,
22702,752.8261831,,
22703,760.9783083,,
22704,763.0058023,,
22705,759.707534,,
22706,751.882365,,
22707,740.2807556,,
22708,725.4893831,,
22709,708.0603156,,
22710,688.5455852,,
22711,667.2499489,,
22712,643.6405694,,
22713,617.0074339,,
22714,586.640567,,
22715,552.0906092,,
22716,513.7918853,,
22717,472.3658378,,
22718,428.4339016,,
22719,382.561378,,
22720,335.1230401,,
22721,286.4532755,,
22722,236.8865328,,
22723,187.200152,,
22724,139.676267,,
22725,96.91630744,,
22726,61.52159321,,
22727,35.28770039,,
22728,17.26976928,,
22729,5.940858183,,
22730,0,,
22731,0,,
22732,0,,
22733,0,,
22734,0,,
22735,0,,
22736,0,,
22737,0,,
22738,0,,
22739,0,,
22740,0,,
22741,0,,
22742,0,,
22743,0,,
22744,0,,
22745,0,,
22746,0,,
22747,0,,
22748,0,,
22749,0,,
22750,0,,
22751,0,,
22752,0,,
22753,0,,
22754,0,,
22755,0,,
22756,0,,
22757,0,,
22758,0,,
22759,0,,
22760,0,,
22761,0,,
22762,0,,
22763,0,,
22764,0,,
22765,0,,
22766,0,,
22767,0,,
22768,0,,
22769,0,,
22770,0,,
22771,0,,
22772,0,,
22773,0,,
22774,2.079447956,,
22775,11.89361732,,
22776,27.7651587,,
22777,50.35959103,,
22778,80.34237665,,
22779,117.8486034,,
22780,161.1854296,,
22781,208.2665067,,
22782,257.0054937,,
22783,305.388178,,
22784,351.6491915,,
22785,394.0767911,,
22786,430.9593226,,
22787,461.4523719,,
22788,487.7065617,,
22789,512.518602,,
22790,538.6851803,,
22791,568.7772834,,
22792,604.5856415,,
22793,647.732494,,
22794,699.8396114,,
22795,757.7658452,,
22796,801.8875909,,
22797,809.0183139,,
22798,755.9727863,,
22799,633.1071339,,
22800,477.6862373,,
22801,337.1254739,,
22802,258.8386511,,
22803,273.6306478,,
22804,354.7124336,,
22805,462.8194778,,
22806,558.6880339,,
22807,611.524573,,
22808,619.9372814,,
22809,588.9096669,,
22810,523.4254445,,
22811,430.7547978,,
22812,326.1127757,,
22813,226.43893,,
22814,148.6723416,,
22815,104.4511503,,
22816,86.97533689,,
22817,85.43858803,,
22818,89.03477521,,
22819,89.08550967,,
22820,84.32083527,,
22821,75.08218181,,
22822,61.71101805,,
